683.94
684.03
683.85
685.54
684.56
684.92
684.56
684.3
683.85
685.27
683.67
685.1
686.34
683.76
687.85
687.68
687.59
686.43
686.07
689.28
689.72
689.1
688.39
689.28
688.21
689.99
690.52
691.68
691.95
690.79
691.95
693.73
694.8
696.67
693.99
694.88
694.71
696.22
695.6
